vi,ch
"Mao Tường chương duệ, bất túc trình thức.",毛嬙鄣袂，不足程式。
"Tây Thi yểm diện, tỉ chi vô sắc.",西施掩面，比之無色。
"Cận chi ký yêu, viễn chi hữu vọng.",近之既妖，遠之有望。
"Cốt pháp đa kỳ, ưng quân chi tướng.",骨法多奇，應君之相。
"Thị chi doanh mục, thục giả khắc thượng.",視之盈目，孰者克尚。
"Tư tâm độc duyệt, lạc chi vô lượng.",私心獨悅，樂之無量。
"Giao hy ân sơ, bất khả tận sướng.",交希恩疏，不可盡暢。
"Tha nhân mạc đổ, vương lãm kỳ trạng.",他人莫睹，王覽其狀。
"Kỳ trạng nga nga, hà khả cực ngôn.",其狀峨峨，何可極言。
"Mạo phong doanh dĩ trang xu hề, bao ôn nhuận chi ngọc nhan.",貌豐盈以莊姝兮，苞溫潤之玉顏。
"Mâu tử quýnh kỳ tinh lãng hề, liễu đa mỹ nhi khả quan.",眸子炯其精朗兮，瞭多美而可觀。
"My liên quyên dĩ nga dương hề, châu thần đích kỳ nhược đan.",眉聯娟以蛾揚兮，朱脣的其若丹。
"Tố chất cán chi nùng thực hề, chí giải thái nhi thể nhàn.",素質幹之醲實兮，志解泰而體閑。
"Ký quỷ hoạ ư u tĩnh hề, hựu bà sa hồ nhân gian.",既姽嫿於幽靜兮，又婆娑乎人間。
"Nghi cao điện dĩ quảng ý hề, dực phóng túng nhi xước khoan.",宜高殿以廣意兮，翼放縱而綽寬。
"Động vụ hộc dĩ từ bộ hề, phất trì thanh chi san san.",動霧縠以徐步兮，拂墀聲之珊珊。
"Vọng dư duy nhi duyên thị hề, nhược lưu ba chi tương lan.",望余帷而延視兮，若流波之將瀾。
"Phấn trường tụ dĩ chính nhẫm hề, lập trịch trục nhi bất an.",奮長袖以正衽兮，立躑躅而不安。
"Đạm thanh tĩnh kỳ am ế hề, tính trầm tường nhi bất phiền.",澹清靜其愔嫕兮，性沈詳而不煩。
"Thì dung dữ dĩ vi động hề, chí vị khả hồ đắc nguyên.",時容與以微動兮，志未可乎得原。
"Ý tự cận nhi ký viễn hề, nhược tương lai nhi phục toàn.",意似近而既遠兮，若將來而復旋。
"Khiên dư trù nhi thỉnh ngự hề, nguyện tận tâm chi quyền quyền.",褰余幬而請御兮，願盡心之惓惓。
"Hoài trinh lượng chi khiết thanh hề, tốt dữ ngã hề tương nan.",懷貞亮之絜清兮，卒與我兮相難。
"Trần gia từ nhi vân đối hề, thổ phân phương kỳ nhược lan.",陳嘉辭而云對兮，吐芬芳其若蘭。
"Tinh giao tiếp dĩ lai vãng hề, tâm khải khang dĩ lạc hoan.",精交接以來往兮，心凱康以樂歡。
"Thần độc hanh nhi vị kết hề, hồn quỳnh quỳnh dĩ vô đoan.",神獨亨而未結兮，魂煢煢以無端。
"Hàm nhiên nặc kỳ bất phân hề, vị dương âm nhi ai thán.",含然諾其不分兮，喟揚音而哀歎。
"Bình bạc nộ dĩ tự trì hề, tằng bất khả hồ phạm can.",頩薄怒以自持兮，曾不可乎犯干。
"Ư thị dao bội sức, minh ngọc loan.",於是搖珮飾，鳴玉鸞。
"Chỉnh y phục, liễm dung nhan.",整衣服，歛容顏。
"Cố nữ sư, mệnh thái phó.",顧女師，命太傅。
"Hoan tình vị tiếp, tương từ nhi khứ.",歡情未接，將辭而去。
"Thiên duyên dẫn thân, bất khả thân phụ.",遷延引身，不可親附。
"Tự thệ vị hành, trung nhược tương thủ.",似逝未行，中若相首。
"Mục lược vi miện, tinh thái tương thụ.",目略微眄，精彩相授。
"Chí thái hoành xuất, bất khả thắng ký.",志態橫出，不可勝記。
"Ý ly vị tuyệt, thần tâm phố phúc.",意離未絕，神心怖覆。
"Lễ bất hoàng cật, từ bất cập cứu.",禮不遑訖，辭不及究。
"Nguyện giả tu du, Thần nữ xưng cự.",願假須臾，神女稱遽。
"Hồi trường thương khí, điên đảo thất cứ.",徊腸傷氣，顛倒失據。
"Ám nhiên nhi minh, hốt bất tri xứ.",闇然而暝，忽不知處。
"Tình độc tư hoài, thuỳ giả khả ngữ?",情獨私懷，誰者可語？
"Trù trướng thuỳ thế, cầu chi chí thự.",惆悵垂涕，求之至曙。
