vi,ch
"Bạch hạc khiếu dĩ ai hiệu hề, cô thư trĩ ư khô dương.",白鶴噭以哀號兮，孤雌跱於枯楊。
"Nhật hoàng hôn nhi vọng tuyệt hề, trướng độc thác ư không đường.",日黃昏而望絕兮，悵獨託於空堂。
"Huyền minh nguyệt dĩ tự chiếu hề, tồ thanh dạ ư động phòng.",懸明月以自照兮，徂清夜於洞房。
"Viện nhã cầm dĩ biến điệu hề, tấu sầu tứ chi bất khả trường.",援雅琴以變調兮，奏愁思之不可長。
"Án lưu chuỷ dĩ khước chuyển hề, thanh ấu miểu nhi phục dương.",案流徵以卻轉兮，聲幼眇而復揚。
"Quán lịch lãm kỳ trung tháo hề, ý khảng khái nhi tự ngang.",貫歷覽其中操兮，意慷慨而自卬。
"Tả hữu bi nhi thuỳ lệ hề, thế lưu ly nhi tòng hoành.",左右悲而垂淚兮，涕流離而從橫。
"Thư tức ấp nhi tăng hy hề, sỉ lý khởi nhi bàng hoàng.",舒息悒而增欷兮，蹝履起而彷徨。
"Du trường duệ dĩ tự ế hề, sổ tích nhật chi khiên ương.",揄長袂以自翳兮，數昔日之愆殃。
"Vô diện mục chi khả hiển hề, toại đồi tứ nhi tựu sàng.",無面目之可顯兮，遂頹思而就床。
"Đoàn phân nhược dĩ vi chẩm hề, tịch thuyên lan nhi thần hương.",摶芬若以為枕兮，席荃蘭而茞香。
"Hốt tẩm mị nhi mộng tưởng hề, phách nhược quân chi tại bàng.",忽寢寐而夢想兮，魄若君之在旁。
"Dịch ngụ giác nhi vô kiến hề, hồn vương vương nhược hữu vong.",惕寤覺而無見兮，魂迋迋若有亡。
"Chúng kê minh nhi sầu dư hề, khởi thị nguyệt chi tinh quang.",眾雞鳴而愁予兮，起視月之精光。
"Quan chúng tinh chi hàng liệt hề, Tất, Mão xuất ư đông phương.",觀眾星之行列兮，畢昴出於東方。
"Vọng trung đình chi ái ái hề, nhược quý thu chi giáng sương.",望中庭之藹藹兮，若季秋之降霜。
"Dạ mạn mạn kỳ nhược tuế hề, hoài uất uất kỳ bất khả tái canh.",夜曼曼其若歲兮，懷鬱鬱其不可再更。
"Đạm yển kiển nhi đãi thự hề, hoang đình đình nhi phục minh.",澹偃蹇而待曙兮，荒亭亭而復明。
"Thiếp nhân thiết tự bi hề, cứu niên tuế nhi bất cảm vong.",妾人竊自悲兮，究年歲而不敢忘。
