vi,ch
Lộc hà ưng chi?,鹿何膺之？
"Ngao đới sơn biến,",鼇戴山抃，
Hà dĩ an chi?,何以安之？
"Thích chu lăng hành,",釋舟陵行，
Hà dĩ thiên chi?,何以遷之？
"Duy kiêu tại hộ,",惟澆在戶，
Hà cầu vu tẩu?,何求于嫂？
"Hà Thiếu Khang trục khuyển,",何少康逐犬，
Nhi điên vẫn quyết thủ?,而顛隕厥首？
"Nữ kỳ phùng thường,",女歧縫裳，
"Nhi quán đồng viên chỉ,",而館同爰止，
"Hà điên dị quyết thủ,",何顛易厥首，
Nhi thân dĩ phùng đãi?,而親以逢殆？
"Thang mưu dị lữ,",湯謀易旅，
Hà dĩ hậu chi?,何以厚之？
"Phúc chu châm tầm,",覆舟斟尋，
Hà đạo thủ chi?,何道取之？
"Kiệt phạt Mông Sơn,",桀伐蒙山，
Hà sở đắc yên?,何所得焉？
"Muội Hỉ hà tứ,",妹嬉何肆，
Thang hà cức yên?,湯何殛焉？
"Thuấn mẫn tại gia,",舜閔在家，
Phụ hà dĩ quan?,父何以鱞？
"Nghiêu bất Diêu cáo,",堯不姚告，
Nhị nữ hà thân?,二女何親？
"Quyết manh tại sơ,",厥萌在初，
Hà sở ức yên!,何所億焉！
"Hoàng đài thập thành,",璜臺十成，
Thuỳ sở cực yên?,誰所極焉？
"Đăng lập vi đế,",登立為帝，
Thục đạo thượng chi?,孰道尚之？
"Nữ Oa hữu thể,",女媧有體，
Thục chế tượng chi?,孰制匠之？
"Thuấn phục quyết đệ,",舜服厥弟，
Chung nhiên vi hại.,終然為害。
"Hà tứ khuyển thể,",何肆犬體，
Nhi quyết thân bất nguy bại?,而厥身不危敗？
"Ngô hoạch hất cổ,",吳獲迄古，
Nam nhạc thị chỉ.,南嶽是止。
"Thục kỳ khứ tư,",孰期去斯，
Đắc lưỡng nam tử?,得兩男子？
"Duyên hộc sức ngọc,",緣鵠飾玉，
Hậu đế thị hưởng.,后帝是饗。
"Hà thừa mưu Hạ Kiệt,",何承謀夏桀，
Chung dĩ diệt táng?,終以滅喪？
"Đế nãi giáng quan,",帝乃降觀，
Hạ phùng Y Chí.,下逢伊摯。
"Hà Điều phóng trí phạt,",何條放致罰，
Nhi lê phục đại thuyết?,而黎服大說？
"Giản Địch tại đài,",簡狄在臺，
Khốc hà nghi?,嚳何宜？
"Huyền điểu trí di,",玄鳥致貽，
Nữ hà hỉ?,女何喜？
"Cai bỉnh quý đức,",該秉季德，
Quyết phụ thị tang.,厥父是臧。
"Hồ chung tệ vu Hữu Hổ,",胡終弊于有扈，
Mục phù ngưu dương?,牧夫牛羊？
"Can hiệp thì vũ,",干協時舞，
Hà dĩ hoài chi?,何以懷之？
"Bình hiếp mạn phu,",平脅曼膚，
Hà dĩ phì chi?,何以肥之？
"Hữu Hổ mục thụ,",有扈牧豎，
Vân hà nhi phùng?,云何而逢？
"Kích sàng tiên xuất,",擊牀先出，
Kỳ mệnh hà tòng?,其命何從？
"Hằng bỉnh quý đức,",恆秉季德，
Yên đắc phù phác ngưu?,焉得夫朴牛？
"Hà vãng dinh ban lộc,",何往營班祿，
Bất đãn hoàn lai?,不但還來？
"Hôn vi tuân tích,",昏微遵迹，
Hữu địch bất ninh.,有狄不寧。
"Hà phồn điểu tuỵ cức,",何繁鳥萃棘，
Phụ tử tứ tình?,負子肆情？
"Huyễn đệ tịnh dâm,",眩弟竝淫，
Nguy hại quyết huynh.,危害厥兄。
"Hà biến hoá dĩ tác trá,",何變化以作詐，
Hậu tự nhi phùng trường?,後嗣而逢長？
"Thành thang đông tuần,",成湯東巡，
Hữu Sần viên cực.,有莘爰極。
"Hà khất bỉ tiểu thần,",何乞彼小臣，
Nhi cát phi thị đắc?,而吉妃是得？
"Thuỷ tân chi mộc,",水濱之木，
Đắc bỉ tiểu tử.,得彼小子。
"Phù hà ác chi,",夫何惡之，
Dắng Hữu Sần chi phụ?,媵有莘之婦？
"Thang xuất Trùng tuyền,",湯出重泉，
Phù hà tội vưu?,夫何辠尤？
"Bất thắng tâm phạt đế,",不勝心伐帝，
Phù thuỳ sử khiêu chi?,夫誰使挑之？
"Hội trào tranh minh,",會鼂爭盟，
Hà tiễn ngô kỳ?,何踐吾期？
"Thương điểu quần phi,",蒼鳥群飛，
Thục sử tuỵ chi?,孰使萃之？
"Đáo kích Trụ cung,",到擊紂躬，
Thúc Đán bất gia.,叔旦不嘉。
"Hà thân quỹ phát,",何親揆發，
Định Chu chi mệnh dĩ tư ta?,定周之命以咨嗟？
"Thụ Ân thiên hạ,",授殷天下，
Kỳ vị an thi?,其位安施？
"Phản thành nãi vong,",反成乃亡，
Kỳ tội y hà?,其罪伊何？
"Tranh khiển phạt khí,",爭遣伐器，
Hà dĩ hành chi?,何以行之？
"Tịnh khu kích dực,",竝驅擊翼，
Hà dĩ tướng chi?,何以將之？
"Chiêu hậu thành du,",昭后成遊，
Nam thổ viên để.,南土爰底。
"Quyết lợi duy hà,",厥利惟何，
Phùng bỉ bạch trĩ?,逢彼白雉？
"Mục Vương xảo mai,",穆王巧梅，
Phù hà vi chu lưu?,夫何為周流？
"Hoàn lý thiên hạ,",環理天下，
Phù hà sách cầu?,夫何索求？
"Yêu phù duệ huyễn,",妖夫曳衒，
Hà hào vu thị?,何號于市？
"Chu U thuỳ tru,",周幽誰誅，
Yên đắc phù Bao Tự?,焉得夫襃姒？
"Thiên mệnh phản trắc,",天命反側，
Hà phạt hà hữu?,何罰何佑？
"Tề Hoàn cửu hội,",齊桓九會，
Tốt nhiên thân sát.,卒然身殺。
"Bỉ vương Trụ chi cung,",彼王紂之躬，
Thục sử loạn hoặc?,孰使亂惑？
"Hà ác phụ bật,",何惡輔弼，
Sàm siểm thị phục?,讒諂是服？
"Tỷ Can hà nghịch,",比干何逆，
Nhi ức trầm chi?,而抑沉之？
"Lôi Khai a thuận,",雷開阿順，
Nhi tứ phong chi?,而賜封之？
"Hà thánh nhân chi nhất đức,",何聖人之一德，
Tốt kỳ dị phương?,卒其異方？
"Mai Bá thụ hải,",梅伯受醢，
Cơ tử tường cuồng.,箕子詳狂。
"Tắc duy nguyên tử,",稷維元子，
Đế hà trúc chi?,帝何竺之？
"Đầu chi ư băng thượng,",投之於冰上，
Điểu hà úc chi?,鳥何燠之？
"Hà phùng cung hiệp thi,",何馮弓挾矢，
Thù năng tướng chi?,殊能將之？
"Ký kinh đế thiết khích,",既驚帝切激，
Hà phùng trường chi?,何逢長之？
"Bá Xương hào suy,",伯昌號衰，
Bỉnh tiên tác mục.,秉鞭作牧。
"Hà linh triệt bỉ Kỳ xã,",何令徹彼岐社，
Mệnh hữu ân quốc?,命有殷國？
"Thiên tàng tựu Kỳ,",遷藏就岐，
Hà năng y?,何能依？
"Ân hữu hoặc phụ,",殷有惑婦，
Hà sở cơ?,何所譏？
"Thụ tứ tư hải,",受賜玆醢，
Tây Bá thượng cáo.,西伯上告。
"Hà thân tựu thượng đế,",何親就上帝，
Phạt Ân chi mệnh dĩ bất cứu?,罰殷之命以不救？
"Sư Vọng tại tứ,",師望在肆，
Xương hà thức?,昌何識？
"Cổ đao dương thanh,",鼓刀揚聲，
Hậu hà hỉ?,后何喜？
"Vũ phát sát Ân,",武發殺殷，
Hà sở ấp?,何所悒？
"Tái thi tập chiến,",載尸集戰，
Hà sở cấp?,何所急？
"Bá Lâm trĩ kinh,",伯林雉經，
Duy kỳ hà cố?,維其何故？
"Hà cảm thiên ức địa,",何感天抑墬，
Phù thuỳ uý cụ?,夫誰畏懼？
"Hoàng thiên tập mệnh,",皇天集命，
Duy hà giới chi?,惟何戒之？
"Thụ lễ thiên hạ,",受禮天下，
Hựu sử chí đại chi?,又使至代之？
"Sơ Thang thần Chí,",初湯臣摯，
Hậu tư thừa phụ.,後玆承輔。
"Hà tốt quan Thang,",何卒官湯，
Tôn thực tông tự?,尊食宗緒？
"Động hạp Mộng sinh,",動闔夢生，
Thiếu ly tán vong.,少離散亡。
"Hà tráng vũ lệ,",何壯武厲，
Năng lưu quyết nghiêm?,能流厥嚴？
"Bành khanh châm trĩ,",彭鏗斟雉，
Đế hà hưởng?,帝何饗？
"Thụ thọ vĩnh đa,",受壽永多，
Phù hà cửu trường?,夫何久長？
"Trung ương cộng mục,",中央共牧，
Hậu hà nộ?,后何怒？
"Phong nga vi mệnh,",𧒒蛾微命，
Lực hà cố?,力何固？
"Kinh nữ biện vi,",驚女釆薇，
Lộc hà hữu?,鹿何祐？
"Bắc chí hồi thuỷ,",北至回水，
Tuỵ hà hỉ?,萃何喜？
"Huynh hữu phệ khuyển,",兄有噬犬，
Đệ hà dục?,弟何欲？
"Dị chi dĩ bách lưỡng,",易之以百兩，
Tốt vô lộc.,卒無祿。
"Bạc mộ lôi điện,",薄暮雷電，
Quy hà ưu?,歸何憂？
"Quyết nghiêm bất phụng,",厥嚴不奉，
Đế hà cầu?,帝何求？
"Phục nặc huyệt xứ,",伏匿穴處，
Viên hà vân?,爰何云？
"Kinh sư tác huân,",荊師作勳，
Phù hà trường?,夫何長？
"Ngộ quá cải cánh,",悟過改更，
Ngã hựu hà ngôn?,我又何言？
"Ngô Quang tranh quốc,",吳光爭國，
Cửu dư thị thắng.,久余是勝。
"Hà hoàn xuyên tự lư xã khâu lăng,",何環穿自閭社丘陵，
Viên xuất Tử Văn?,爰出子文？
"Ngô cáo Đố Ngạo,",吾告堵敖，
Dĩ bất trường.,以不長。
"Hà thí thượng tự dư,",何試上自予，
Trung danh my chương?,忠名彌彰？
