vi,ch
"Mỹ nhân tế ý uý thiếp bình,",美人細意熨帖平，
Tài phùng diệt tận châm tuyến tích.,裁縫滅盡針線蹟。
"Xuân thiên y trước vị quân vũ,",春天衣著為君舞，
Giáp điệp phi lai hoàng ly ngữ.,蛺蝶飛來黃鸝語。
"Lạc nhứ du ty diệc hữu tình,",落絮遊絲亦有情，
Tuỳ phong chiếu nhật nghi khinh cử.,隨風照日宜輕舉。
"Hương hãn khinh trần ô nhan sắc,",香汗輕塵污顏色，
Khai tân hợp cố trí hà hử.,開新合故置何許。
"Quân bất kiến tài sĩ cấp dẫn nan,",君不見才士汲引難，
Khủng cụ khí quyên nhẫn ky lữ.,恐戄棄捐忍羈旅。
"Ức niên thập ngũ tâm thượng hài,",憶年十五心尚孩，
Kiện như hoàng độc tẩu phục lai.,健如黃犢走復來。
"Đình tiền bát nguyệt lê tảo thục,",庭前八月梨棗熟，
Nhất nhật thượng thụ năng thiên hồi.,一日上樹能千回。
"Tức kim thúc hốt dĩ ngũ thập,",即今倏忽已五十，
"Toạ ngoạ chỉ đa, thiểu hành lập.",坐臥只多少行立。
"Cưỡng tương tiếu ngữ cung chủ nhân,",強將笑語供主人，
Bi kiến sinh nhai bách ưu tập.,悲見生涯百憂集。
"Nhập môn y cựu tứ bích không,",入門依舊四壁空，
Lão thê đổ ngã nhan sắc đồng.,老妻睹我顏色同。
"Si nhi bất tri phụ tử lễ,",痴兒不知父子禮，
Khiếu nộ sách phạn đề môn đông.,叫怒索飯啼門東。
"Viễn bang mộ hoá lai tuần tuyên,",遠邦慕化來旬宣，
Xuân ôn áng áng huân đại diên.,春溫盎盎薰玳筵。
"Thánh triều thiên tử chí minh triết,",聖朝天子至明哲，
Cổ quăng phụ bật câu lương hiền.,股肱輔弼俱良賢。
"Khoan hồng bác đại đẳng thiên địa,",寬洪博大等天地，
Bao hoang nạp ô lâm nguyên nguyên.,包荒納汙臨元元。
"Vi sinh hà hạnh phùng thịnh thế,",微生何幸逢盛世，
Khoản thành thuật chức lai triều thiên.,款誠述職來朝天。
"Doanh doanh kim tôn mộc ân ác,",盈盈金鐏沐恩渥，
Huân đào hàm vịnh tuỳ phồn huyền.,薰陶涵泳隨繁絃。
"Thai quang chỉ xích phụng đức ý,",台光咫尺奉德意，
Mãn đường thù tạc tác chu tuyền.,滿堂酬酢作周旋。
"Hồng quân nhất khí chuyển thiên địa,",洪鈞一氣轉天地，
Bát phương tứ hải tịnh đào chiên.,八方四海並陶甄。
"Khởi duy, ngã bối thụ kỳ tứ,",豈惟我輩受其賜，
Hà hoang lạc nghiệp trường miên miên.,遐荒樂業長綿綿。
"Chung Nam tàn nguyệt quải thành đầu,",終南殘月掛城頭，
Hoa lạc kỳ đình thuỷ loạn lưu.,花落旗亭水亂流。
"Bất dụng phong tiền “Chiết dương liễu”,",不用風前折楊柳，
Tỳ bà đàn xuất Bá Lăng thu.,琵琶彈出灞陵秋。
"Thụ lý Hoàng Hà nhiễu tái trường,",樹裡黃河繞塞長，
Biên phong xuy giốc thuỷ mang mang.,邊風吹角水茫茫。
"Quan Tây lão tướng đầu như tuyết,",關西老將頭如雪，
Tuý ỷ cung đao thuyết chiến trường.,醉倚弓刀說戰場。
"Lãnh lạc đông phong vạn liễu ty,",冷落東風萬柳絲，
Tiêu Hồn kiều thượng lập đa thì.,銷魂橋上立多時。
"Tửu ngân lang tạ xuân sam thấp,",酒痕狼藉春衫濕，
Hưu xướng Hà Kham tuyệt diệu từ.,休唱何戡絕妙詞。
"Phóng quan Bạng cáp chi phù sa,",放觀蚌蛤之浮沙，
Nhất đới triền khiên đáo hải ba.,一帶纏牽到海波。
"Bắc tự Ông Phùng chi giang thuỷ,",北自翁馮之江水，
Nam liên Mộ Dạ chi nham a.,南聯暮夜之岩阿。
"Tằng tằng loa xác thành đôi điệp,",層層螺殼成堆疊，
Niên đại bất tri dĩ kỷ hà.,年代不知已幾何。
Y!,噫！
"Mang mang vũ trụ vô chung cùng,",茫茫宇宙無終窮，
Miểu miểu càn khôn đa biến thái.,渺渺乾坤多變態。
"Như kim hải ký biến vi sa,",如今海既變為沙，
An tri sa bất biến vi hải.,安知沙不變為海。
"Tang thương thế cục hồn như tư,",桑滄世局渾如斯，
Duy hữu chính khí trường bất cải.,惟有正氣長不改。
"Lương uyển thành tây nhị thập lý,",梁苑城西二十里，
Nhất cừ xuân thuỷ liễu thiên điều.,一渠春水柳千條。
"Nhược vi thử lộ kim trùng quá,",若為此路今重過，
Thập ngũ niên tiền cựu bản kiều.,十五年前舊板橋。
"Tằng cộng ngọc nhan kiều thượng biệt,",曾共玉顏橋上別，
Bất tri tiêu tức đáo kim triêu.,不知消息到今朝。
"Tiêm vân tứ quyển thiên vô hà,",纖雲四卷天無河，
Thanh phong xuy không nguyệt thư ba.,清風吹空月舒波。
"Sa bình thuỷ tức thanh ảnh tuyệt,",沙平水息聲影絕，
Nhất bôi tương thuộc quân đương ca.,一杯相屬君當歌。
"Quân ca thanh toan từ thả khổ,",君歌聲酸辭且苦，
Bất năng thính chung lệ như vũ.,不能聽終淚如雨。
"Động Đình liên thiên, Cửu Nghi cao,",洞庭連天九疑高，
Giao long xuất một tinh ngô hào.,蛟龍出沒猩鼯號。
"Thập sinh cửu tử đáo quan sở,",十生九死到官所，
U cư mặc mặc như tàng đào.,幽居默默如藏逃。
"Hạ sàng uý xà thực uý dược,",下床畏蛇食畏藥，
Hải khí thấp chập huân tinh tao.,海氣濕蟄熏腥臊。
"Tạc giả châu tiền chuý đại cổ,",昨者州前捶大鼓，
Tự hoàng kế thánh đăng Quỳ Cao.,嗣皇繼聖登夔皋。
"Xá thư nhất nhật hành vạn lý,",赦書一日行萬里，
Tội tòng đại tích giai trừ tử.,罪從大辟皆除死。
"Thiên giả truy hồi lưu giả hoàn,",遷者追回流者還，
Địch hà đãng cấu thanh triêu ban.,滌瑕蕩垢清朝班。
"Châu gia thân danh sử gia ức,",州家申名使家抑，
Khảm kha chỉ đắc di Kinh Man.,坎軻只得移荊蠻。
"Phán ty ty quan bất kham thuyết,",判司卑官不堪說，
Vị miễn chuý sở trần ai gian.,未免捶楚塵埃間。
"Đồng thì bối lưu đa thượng đạo,",同時輩流多上道，
Thiên lộ u hiểm nan truy phan.,天路幽險難追攀。
"Quân ca thả hưu thính ngã ca,",君歌且休聽我歌，
Ngã ca kim dữ quân thù khoa.,我歌今與君殊科。
"Nhất niên minh nguyệt kim tiêu đa,",一年明月今宵多，
Nhân sinh do mệnh phi do tha.,人生由命非由他。
Hữu tửu bất ẩm nại minh hà.,有酒不飲奈明何。
"Vũ sư thế khấp Bằng di nộ,",羽師涕泣憑夷怒，
Ngũ chỉ sơn tiền thủy bạo chú.,五指山前水暴注。
"Bạch ba chung nhật tẩu xà long,",白波終日走蛇龍，
Thanh sơn lưỡng ngạn giai sài hổ.,青山兩岸皆豺虎。
"Chu tiếp phân phân đồng nhất lưu,",舟楫紛紛同一流，
Há than nhân hỉ thướng than sầu.,下灘人喜上灘愁。
"Bách trượng trường thằng vãn bất tiến,",百丈長繩挽不進，
Chu trung niên thiếu giai bạch đầu.,舟中年少皆白頭。
"Mục Vương bát tuấn thiên mã câu,",穆王八駿天馬駒，
Hậu nhân ái chi tả vi đồ.,後人愛之寫為圖。
"Bối như long hề cảnh như tượng,",背如龍兮頸如象，
Cốt tủng cân cao chỉ nhục tráng.,骨聳筋高脂肉壯。
"Nhật hành vạn lý tật như phi,",日行萬里疾如飛，
Mục Vương độc thừa hà sở chi?,穆王獨乘何所之？
"Tứ hoang bát cực tháp dục biến,",四荒八極蹋欲遍，
Tam thập nhị đề vô yết thì.,三十二蹄無歇時。
"Thuộc xa trục chiết sấn bất cập,",屬車軸折趁不及，
Hoàng ốc thảo sinh khí nhược di.,黃屋草生棄若遺。
"Dao Trì tây phó Vương Mẫu yến,",瑤池西赴王母宴，
Thất miếu kinh niên bất thân tiến.,七廟經年不親薦。
"Bích Đài nam dữ thịnh cơ du,",壁臺南與盛姬遊，
Minh đường bất phục triều chư hầu.,明堂不復朝諸侯。
"Bạch vân hoàng trúc ca thanh động,",白雲黃竹歌聲動，
Nhất nhân hoang lạc vạn nhân sầu.,一人荒樂萬人愁。
"Chu tòng Hậu Tắc chí Văn, Vũ,",周從后稷至文武，
Tích đức luỹ công thế cần khổ.,積德累功世勤苦。
"Khởi tri tài cập tứ đại tôn,",豈知纔及四代孫，
Tâm khinh vương nghiệp như hôi thổ.,心輕王業如灰土。
"Do lai vưu vật bất tại đại,",由來尤物不在大，
Năng đãng quân tâm tắc vi hại.,能蕩君心則為害。
"Văn đế khước chi bất khẳng thừa,",文帝卻之不肯乘，
Thiên lý mã khứ Hán đạo hưng.,千里馬去漢道興。
"Mục Vương đắc chi bất vi giới,",穆王得之不為戒，
Bát tuấn câu lai chu thất hoại.,八駿駒來周室壞。
"Chí kim thử vật thượng xưng trân,",至今此物尚稱珍，
"Bất tri phòng tinh chi tinh hạ vi quái,",不知房星之精下為怪，
Bát tuấn đồ quân mạc ái.,八駿圖君莫愛。
"Thanh thiên hữu nguyệt lai kỷ thì,",青天有月來幾時，
Ngã kim đình bôi nhất vấn chi!,我今停杯一問之。
"Nhân phan minh nguyệt bất khả đắc,",人攀明月不可得，
Nguyệt hành khước dữ nhân tương tuỳ.,月行卻與人相隨。
"Kiểu như phi kính lâm đan khuyết,",皎如飛鏡臨丹闕，
Lục yên diệt tận thanh huy phát,綠煙滅盡清輝發。
"Đãn kiến tiêu tòng hải thượng lai,",但見宵從海上來，
Ninh tri hiểu hướng vân gian một.,寧知曉向雲間沒。
"Bạch thố đảo dược thu phục xuân,",白兔搗藥秋復春，
Thường nga cô thê dữ thuỳ lân.,嫦娥孤棲與誰鄰。
"Kim nhân bất kiến cổ thì nguyệt,",今人不見古時月，
Kim nguyệt tằng kinh chiếu cổ nhân.,今月曾經照古人。
"Cổ nhân kim nhân nhược lưu thuỷ,",古人今人若流水，
Cộng khan minh nguyệt giai như thử.,共看明月皆如此。
"Duy nguyện đương ca đối tửu thì,",唯願當歌對酒時，
Nguyệt quang thường chiếu kim tôn lý.,月光常照金樽裡。
"Lân giác phượng chuỷ thế mạc thức,",麟角鳳觜世莫識，
Tiên giao tục huyền kỳ tự kiến.,煎膠續弦奇自見。
"Thượng khan Vương sinh bão thử hoài,",尚看王生抱此懷，
Tại ư Phủ dã hà do tiện.,在於甫也何由羨。
"Thả ngộ Vương sinh uỷ trù tích,",且遇王生慰疇昔，
Tố tri tiện tử cam bần tiện.,素知賤子甘貧賤。
Khốc kiến đống nỗi bất túc sỉ.,酷見凍餒不足恥，
Đa bệnh trầm niên khổ vô kiện.,多病沈年苦無健。
"Vương sinh quái ngã nhan sắc ác,",王生怪我顏色惡，
Đáp vân phục chẩm gian nan biến.,答雲伏枕艱難遍。
"Ngược lệ tam thu thục khả nhẫn,",瘧癘三秋孰可忍，
Hàn nhiệt bách nhật tương giao chiến.,寒熱百日相交戰。
"Đầu bạch nhãn ám toạ hữu đê,",頭白眼暗坐有胝，
Nhục hoàng bì trứu mệnh như tuyến.,肉黃皮皺命如線。
"Duy sinh ai ngã vị bình phục,",惟生哀我未平復，
Vị ngã lực trí mĩ hào thiện.,為我力致美肴膳。
"Khiển nhân hướng thị xa hương canh,",遣人向市賒香粳，
Hoán phụ xuất phòng thân tự soạn.,喚婦出房親自饌。
"Trường An đông thư toan thả lục,",長安冬菹酸且綠，
Kim thành thổ tô tĩnh như luyện.,金城土酥靜如練。
"Kiêm cầu phú hào thả cát tiên,",兼求富豪且割鮮，
Mật cô đấu tửu hài chung yến.,密沽鬥酒諧終宴。
"Cố nhân tình nghĩa vãn thuỳ tự,",故人情義晚誰似，
Linh ngã thủ cước khinh dục triển.,令我手腳輕欲漩。
"Lão mã vi câu tín bất hư,",老馬為駒信不虛，
Đương thì đắc ý huống thâm quyến.,當時得意況深眷。
"Đãn sử tàn niên bão cật phạn,",但使殘年飽吃飯，
Chỉ nguyện vô sự thường tương kiến.,只願無事常相見。
"Bất kiến bí thư tâm nhược thất,",不見秘書心若失，
Cập kiến bí thư thất tâm tật.,及見秘書失心疾。
"An vi động chủ lý tín nhiên,",安為動主理信然，
Ngã độc giác tử thần sung thật.,我獨覺子神充實。
"Trùng văn tây phương chỉ quán kinh,",重聞西方止觀經，
Lão thân cổ tự phong linh linh.,老身古寺風泠泠。
"Thê nhi đãi ngã thả quy khứ,",妻兒待我且歸去，
Tha nhật trượng lê lai tế thinh.,他日杖藜來細聽。
"Tiên cương bạch mã hoàng kim lặc,",絲韁白馬黃金勒，
Phó ngự môn tiền khổ xúc bức.,僕御門前苦促逼。
"Đinh ninh ác thủ tạm trù trù,",叮嚀握手蹔躊蹰，
Dục trú tu du cánh bất đắc.,欲住須臾竟不得。
"Tâm tri thử biệt vô hoàn kỳ,",心知此别無還期，
Do vấn quân quy thị kỷ thì.,猶問君歸是幾時。
"Tâm tri thử biệt thư nan ký,",心知此别書難寄，
Do vấn chinh hồng hà nhật chí.,猶問征鴻何日至。
"Vi quân chỉnh phái quân thượng an,",為君整轡君上鞍，
Tần tần lặc mã hồi đầu khán.,頻頻勒馬回頭看。
"Vô tình mã túc như phi điện,",無情馬足如飛電，
Lộ chuyển kiều hồi quân bất kiến.,路轉橋回君不見。
"Quy lai trang các song lệ thuỳ,",歸來妝閣雙淚垂，
Thử thân ngộ giá du hiệp nhi.,此身誤嫁逰俠兒。
"Nam sơn hữu cầm, kỳ tự viết hy hữu,",南山有禽其字曰希有，
"Bắc sơn hữu điểu, kỳ danh viết phụng hoàng.",北山有鳥其名曰鳳凰。
"Lưỡng điểu bài vân phù vụ nhập hư không,",兩鳥排雲扶霧入虛空，
Hư không mãng mãng tứ xứ tuyệt đạo lương.,虛空莽莽四處絕稻梁。
"Hạ giới khởi vô thất thốn chi canh mễ,",下界豈無七寸之粳米，
Tranh nại võng la hiệt hiệt thường cao trương.,爭奈網羅纈纈常高張。
"Dương liễu đê biên khống tử lưu,",楊柳堤邊控紫騮，
Bồ đào tân cẩm phí triền đầu.,葡萄新錦費纏頭。
"Xuân đăng biến chiếu Bình Dương vũ,",春燈徧照平陽舞，
Bất tín Lưu hoàng nhất đoạn sầu.,不信劉黄一段愁。
"Ngọc vi ca quản thốc điêu lan,",玉爲歌管簇雕欄，
Cẩm tác liên hoa phủng thuý bàn.,錦作蓮花捧翠盤。
"Nhất phiến tân trang kinh nguyệt sắc,",一片新糚驚月色，
Vạn hàng quỳnh thụ tuyết trung khan.,萬行瓊樹雪中看。
"Nhữ Nam thần kê ốc ốc minh,",汝南晨雞喔喔鳴，
Thành đầu cổ giốc âm hoà bình.,城頭鼓角音和平。
"Lộ bàng lão nhân ức cựu sự,",路旁老人憶舊事，
Tương dữ cảm kích giai thế linh.,相與感激皆涕零。
Lão nhân thu lệ tiền trí từ:,老人收淚前致辭：
“Quan quân nhập thành nhân bất tri.,官軍入城人不知。
"Hốt kinh Nguyên Hoà thập nhị tải,",忽驚元和十二載，
Trùng kiến Thiên Bảo thừa bình thì.”,重見天寶承平時。
"Ngô gia giá ngã hề thiên nhất phương,",吾家嫁我兮天一方，
Viễn thác dị quốc hề Ô Tôn vương.,遠托異國兮烏孫王。
"Khung lư vi thất hề chiên vi tường,",穹廬為室兮氈為牆，
Dĩ nhục vi thực hề lạc vi tương.,以肉為食兮酪為漿。
"Cư thường thổ tư hề tâm nội thương,",居常土思兮心內傷，
Nguyện vi hoàng hộc hề quy cố hương.,願為黃鵠兮歸故鄉。
"Ngã quân Thanh Bản tại đông môn,",我軍青阪在東門，
Thiên hàn ấm mã Thái Bạch quật.,天寒飲馬太白窟。
"Hoàng đầu Hề nhi nhật hướng tây,",黃頭奚儿日向西，
Sổ kỵ loan cung cảm trì đột.,數騎彎弓敢馳突。
"Sơn tuyết, hà băng dã tiêu sắt,",山雪河冰野蕭瑟，
"Thanh thị phong yên, bạch thị cốt.",青是烽煙白是骨。
"Yên đắc phụ thư dữ ngã quân,",焉得附書與我軍，
"Nhẫn đãi minh niên, mạc thảng thốt.",忍待明年莫倉卒。
"Mạnh đông thập quận lương gia tử,",孟冬十郡良家子，
Huyết tác Trần Đào trạch trung thuỷ.,血作陳陶澤中水。
"Dã khoáng thiên thanh vô chiến thanh,",野曠天清無戰聲，
Tứ vạn nghĩa quân đồng nhật tử.,四萬義軍同日死。
"Quần Hồ quy lai huyết tẩy tiễn,",群胡歸來血洗箭，
Nhưng xướng Hồ ca ẩm đô thị.,仍唱胡歌飲都市。
"Đô nhân hồi diện hướng bắc đề,",都人回面向北啼，
Nhật dạ cánh vọng quan quân chí.,日夜更望官軍至。
"Lâu các cao đê thụ thiển thâm,",樓閣高低樹淺深，
Sơn quang thuỷ sắc minh trầm trầm.,山光水色暝沉沉。
"Tung yên bán quyển thanh tiêu mộ,",嵩煙半卷青綃幕，
Y lãng bình phô lục ỷ khâm.,伊浪平鋪綠綺衾。
"Phi điểu diệt thời nghi cực mục,",飛鳥滅時宜極目，
Viễn phong lai xứ hảo khai khâm.,遠風來處好開襟。
"Thuỳ tri bất ly trâm anh nội,",誰知不離簪纓內，
Trường đắc tiêu diêu tự tại tâm?,長得逍遙自在心？
"Thanh Khê đạo sĩ nhân bất thức,",青溪道士人不識，
Thướng thiên há thiên hạc nhất chỉ.,上天下天鶴一只。
"Động môn thâm toả bích song hàn,",洞門深鎖碧窗寒，
Trích lộ nghiên chu tả Chu Dịch.,滴露研朱寫周易。
"Quan hà xuân thuỷ lục du du,",官河春水綠悠悠，
Thuỷ thượng nhân gia tận hoạ lâu.,水上人家盡畫樓。
"Mãi thủ Ngô oa tam nhật tửu,",買取吳娃三日酒，
Phóng thuyền trực đáo Bách Hoa Châu.,放船直到百花洲。
